lat,lon,date,temp_max,temp_min,precip
40.75,-73.95999999999998,2021-06-07,30.7,21.2,0.2
40.75,-73.95999999999998,2021-06-08,30.4,22.0,2.8
40.75,-73.95999999999998,2021-06-09,31.1,22.0,1.0
40.75,-73.95999999999998,2021-06-10,26.9,16.8,0.0
40.75,-73.95999999999998,2021-06-11,21.2,15.3,0.9
40.75,-73.95999999999998,2021-06-12,21.6,16.2,0.5
40.75,-73.95999999999998,2021-06-13,23.9,14.9,0.1
40.75,-73.95999999999998,2021-06-14,21.4,17.5,17.2
40.75,-73.95999999999998,2021-06-15,26.0,17.8,0.9
40.75,-73.95999999999998,2021-06-16,23.7,15.6,0.0
40.75,-73.95999999999998,2021-06-17,24.6,12.5,0.0
40.75,-73.95999999999998,2021-06-18,27.2,13.8,0.0
40.75,-73.95999999999998,2021-06-19,32.6,19.8,2.4
40.75,-73.95999999999998,2021-06-20,29.5,17.9,0.1
40.75,-73.95999999999998,2021-06-21,27.7,21.8,0.5
40.75,-73.95999999999998,2021-06-22,25.6,15.9,9.2
40.75,-73.95999999999998,2021-06-23,23.8,12.8,0.0
40.75,-73.95999999999998,2021-06-24,23.2,15.2,0.0
40.75,-73.95999999999998,2021-06-25,24.9,16.6,0.0
40.75,-73.95999999999998,2021-06-26,26.1,19.0,1.0
40.75,-73.95999999999998,2021-06-27,28.6,21.9,0.5
40.75,-73.95999999999998,2021-06-28,32.6,23.1,0.0
40.75,-73.95999999999998,2021-06-29,34.3,24.4,0.2
40.75,-73.95999999999998,2021-06-30,36.0,25.6,0.1
40.75,-73.95999999999998,2021-07-01,29.5,22.1,24.4
40.75,-73.95999999999998,2021-07-02,24.4,20.7,24.6
40.75,-73.95999999999998,2021-07-03,19.8,16.3,20.4
40.75,-73.95999999999998,2021-07-04,24.9,16.4,1.6
40.75,-73.95999999999998,2021-07-05,26.3,18.1,0.5
40.75,-73.95999999999998,2021-07-06,33.3,22.2,0.9
40.75,-73.95999999999998,2021-07-07,31.5,22.5,0.9
40.75,-73.95999999999998,2021-07-08,28.2,21.7,10.1
40.75,-73.95999999999998,2021-07-09,30.0,22.5,38.3
40.75,-73.95999999999998,2021-07-10,26.1,21.2,2.0
40.75,-73.95999999999998,2021-07-11,25.1,20.5,3.0
40.75,-73.95999999999998,2021-07-12,28.7,22.5,6.7
40.75,-73.95999999999998,2021-07-13,26.3,21.2,1.7
40.75,-73.95999999999998,2021-07-14,30.2,21.8,0.5
40.75,-73.95999999999998,2021-07-15,29.9,22.2,0.0
40.75,-73.95999999999998,2021-07-16,31.6,23.8,0.1
40.75,-73.95999999999998,2021-07-17,31.0,24.0,4.6
40.75,-73.95999999999998,2021-07-18,28.8,23.4,14.5
40.75,-73.95999999999998,2021-07-19,27.8,21.1,0.5
40.75,-73.95999999999998,2021-07-20,31.3,21.4,0.0
40.75,-73.95999999999998,2021-07-21,28.5,21.7,4.9
40.75,-73.95999999999998,2021-07-22,27.2,18.3,0.0
40.75,-73.95999999999998,2021-07-23,26.5,17.5,0.0
40.75,-73.95999999999998,2021-07-24,27.0,18.7,0.0
40.75,-73.95999999999998,2021-07-25,27.4,20.7,7.9
40.75,-73.95999999999998,2021-07-26,32.2,22.2,0.0
40.75,-73.95999999999998,2021-07-27,30.9,20.2,0.0
40.75,-73.95999999999998,2021-07-28,27.7,20.6,0.8
40.75,-73.95999999999998,2021-07-29,25.7,20.7,32.4
40.75,-73.95999999999998,2021-07-30,28.6,19.4,0.0
40.75,-73.95999999999998,2021-07-31,25.9,14.6,0.0
40.75,-73.95999999999998,2021-08-01,24.9,17.7,0.3
40.75,-73.95999999999998,2021-08-02,27.7,17.8,0.0
40.75,-73.95999999999998,2021-08-03,24.9,16.6,0.0
40.75,-73.95999999999998,2021-08-04,25.0,19.5,0.7
40.75,-73.95999999999998,2021-08-05,27.4,17.9,0.4
40.75,-73.95999999999998,2021-08-06,29.8,18.5,0.0
40.75,-73.95999999999998,2021-08-07,30.3,20.4,0.0
40.75,-73.95999999999998,2021-08-08,23.0,19.5,14.1
40.75,-73.95999999999998,2021-08-09,26.7,20.8,1.0
40.75,-73.95999999999998,2021-08-10,27.5,20.7,4.5
40.75,-73.95999999999998,2021-08-11,30.8,23.3,2.0
40.75,-73.95999999999998,2021-08-12,34.6,23.3,0.0
40.75,-73.95999999999998,2021-08-13,34.7,25.2,0.0
40.75,-73.95999999999998,2021-08-14,31.6,24.6,6.7
40.75,-73.95999999999998,2021-08-15,28.2,20.6,0.0
40.75,-73.95999999999998,2021-08-16,27.4,20.1,0.0
40.75,-73.95999999999998,2021-08-17,27.0,22.5,1.3
40.75,-73.95999999999998,2021-08-18,27.7,22.1,0.7
40.75,-73.95999999999998,2021-08-19,31.0,24.1,6.1
40.75,-73.95999999999998,2021-08-20,27.3,22.4,1.4
40.75,-73.95999999999998,2021-08-21,27.7,22.2,0.7
40.75,-73.95999999999998,2021-08-22,24.2,22.8,61.3
40.75,-73.95999999999998,2021-08-23,28.8,22.4,29.7
40.75,-73.95999999999998,2021-08-24,31.4,22.2,0.0
40.75,-73.95999999999998,2021-08-25,31.6,20.6,0.0
40.75,-73.95999999999998,2021-08-26,32.0,23.0,0.3
40.75,-73.95999999999998,2021-08-27,33.0,24.1,0.7
40.75,-73.95999999999998,2021-08-28,26.5,19.9,5.1
40.75,-73.95999999999998,2021-08-29,24.9,19.0,0.8
40.75,-73.95999999999998,2021-08-30,28.4,22.2,8.5
40.75,-73.95999999999998,2021-08-31,29.3,21.0,0.0
40.75,-73.95999999999998,2021-09-01,23.3,20.9,90.6
40.75,-73.94999999999997,2021-06-01,23.8,10.6,0.0
40.75,-73.94999999999997,2021-06-02,21.6,13.2,0.0
40.75,-73.94999999999997,2021-06-03,22.5,13.6,8.9
40.75,-73.94999999999997,2021-06-04,25.2,17.9,6.8
40.75,-73.94999999999997,2021-06-05,32.0,16.8,0.0
40.75,-73.94999999999997,2021-06-06,31.6,20.2,0.0
40.75,-73.94999999999997,2021-06-07,30.6,21.1,0.2
40.75,-73.94999999999997,2021-06-08,30.4,21.9,2.8
40.75,-73.94999999999997,2021-06-09,31.0,22.0,1.0
40.75,-73.94999999999997,2021-06-10,26.8,16.7,0.0
40.75,-73.94999999999997,2021-06-11,21.1,15.2,0.9
40.75,-73.94999999999997,2021-06-12,21.5,16.1,0.5
40.75,-73.94999999999997,2021-06-13,23.9,14.8,0.1
40.75,-73.94999999999997,2021-06-14,21.4,17.5,17.2
40.75,-73.94999999999997,2021-06-15,25.9,17.8,0.9
40.75,-73.94999999999997,2021-06-16,23.6,15.5,0.0
40.75,-73.94999999999997,2021-06-17,24.5,12.4,0.0
40.75,-73.94999999999997,2021-06-18,27.1,13.8,0.0
40.75,-73.94999999999997,2021-06-19,32.5,19.8,2.4
40.75,-73.94999999999997,2021-06-20,29.5,17.8,0.1
40.75,-73.94999999999997,2021-06-21,27.6,21.8,0.5
40.75,-73.94999999999997,2021-06-22,25.5,15.8,9.2
40.75,-73.94999999999997,2021-06-23,23.8,12.7,0.0
40.75,-73.94999999999997,2021-06-24,23.1,15.1,0.0
40.75,-73.94999999999997,2021-06-25,24.9,16.5,0.0
40.75,-73.94999999999997,2021-06-26,26.0,18.9,1.0
40.75,-73.94999999999997,2021-06-27,28.5,21.9,0.5
40.75,-73.94999999999997,2021-06-28,32.5,23.0,0.0
40.75,-73.94999999999997,2021-06-29,34.2,24.4,0.2
40.75,-73.94999999999997,2021-06-30,36.0,25.5,0.1
40.75,-73.94999999999997,2021-07-01,29.4,22.0,24.4
40.75,-73.94999999999997,2021-07-02,24.4,20.6,24.6
40.75,-73.94999999999997,2021-07-03,19.7,16.2,20.4
40.75,-73.94999999999997,2021-07-04,24.9,16.3,1.6
40.75,-73.94999999999997,2021-07-05,26.2,18.0,0.5
40.75,-73.94999999999997,2021-07-06,33.2,22.1,0.9
40.75,-73.94999999999997,2021-07-07,31.4,22.5,0.9
40.75,-73.94999999999997,2021-07-08,28.1,21.6,10.1
40.75,-73.94999999999997,2021-07-09,30.0,22.5,38.3
40.75,-73.94999999999997,2021-07-10,26.0,21.1,2.0
40.75,-73.94999999999997,2021-07-11,25.0,20.5,3.0
40.75,-73.94999999999997,2021-07-12,28.6,22.4,6.7
40.75,-73.94999999999997,2021-07-13,26.2,21.1,1.7
40.75,-73.94999999999997,2021-07-14,30.1,21.7,0.5
40.75,-73.94999999999997,2021-07-15,29.9,22.1,0.0
40.75,-73.94999999999997,2021-07-16,31.5,23.8,0.1
40.75,-73.94999999999997,2021-07-17,31.0,23.9,4.6
40.75,-73.94999999999997,2021-07-18,28.7,23.3,14.5
40.75,-73.94999999999997,2021-07-19,27.8,21.0,0.5
40.75,-73.94999999999997,2021-07-20,31.2,21.4,0.0
40.75,-73.94999999999997,2021-07-21,28.4,21.6,4.9
40.75,-73.94999999999997,2021-07-22,27.1,18.2,0.0
40.75,-73.94999999999997,2021-07-23,26.4,17.4,0.0
40.75,-73.94999999999997,2021-07-24,26.9,18.6,0.0
40.75,-73.94999999999997,2021-07-25,27.4,20.6,7.9
40.75,-73.94999999999997,2021-07-26,32.2,22.1,0.0
40.75,-73.94999999999997,2021-07-27,30.9,20.1,0.0
40.75,-73.94999999999997,2021-07-28,27.6,20.5,0.8
40.75,-73.94999999999997,2021-07-29,25.6,20.6,32.4
40.75,-73.94999999999997,2021-07-30,28.5,19.3,0.0
40.75,-73.94999999999997,2021-07-31,25.9,14.6,0.0
40.75,-73.94999999999997,2021-08-01,24.9,17.6,0.3
40.75,-73.94999999999997,2021-08-02,27.6,17.7,0.0
40.75,-73.94999999999997,2021-08-03,24.8,16.5,0.0
40.75,-73.94999999999997,2021-08-04,24.9,19.4,0.7
40.75,-73.94999999999997,2021-08-05,27.4,17.8,0.4
40.75,-73.94999999999997,2021-08-06,29.7,18.4,0.0
40.75,-73.94999999999997,2021-08-07,30.2,20.3,0.0
40.75,-73.94999999999997,2021-08-08,23.0,19.5,14.1
40.75,-73.94999999999997,2021-08-09,26.6,20.7,1.0
40.75,-73.94999999999997,2021-08-10,27.4,20.6,4.5
40.75,-73.94999999999997,2021-08-11,30.7,23.2,2.0
40.75,-73.94999999999997,2021-08-12,34.5,23.2,0.0
40.75,-73.94999999999997,2021-08-13,34.7,25.1,0.0
40.75,-73.94999999999997,2021-08-14,31.5,24.5,6.7
40.75,-73.94999999999997,2021-08-15,28.1,20.5,0.0
40.75,-73.94999999999997,2021-08-16,27.3,20.0,0.0
40.75,-73.94999999999997,2021-08-17,27.0,22.4,1.3
40.75,-73.94999999999997,2021-08-18,27.6,22.0,0.7
40.75,-73.94999999999997,2021-08-19,30.9,24.0,6.1
40.75,-73.94999999999997,2021-08-20,27.2,22.3,1.4
40.75,-73.94999999999997,2021-08-21,27.6,22.1,0.7
40.75,-73.94999999999997,2021-08-22,24.1,22.7,61.3
40.75,-73.94999999999997,2021-08-23,28.8,22.3,29.7
40.75,-73.94999999999997,2021-08-24,31.4,22.1,0.0
40.75,-73.94999999999997,2021-08-25,31.5,20.5,0.0
40.75,-73.94999999999997,2021-08-26,31.9,22.9,0.3
40.75,-73.94999999999997,2021-08-27,33.0,24.0,0.7
40.75,-73.94999999999997,2021-08-28,26.4,19.9,5.1
40.75,-73.94999999999997,2021-08-29,24.9,18.9,0.8
40.75,-73.94999999999997,2021-08-30,28.3,22.1,8.5
40.75,-73.94999999999997,2021-08-31,29.2,20.9,0.0
40.75,-73.94999999999997,2021-09-01,23.2,20.8,90.6
40.75,-73.93999999999997,2021-06-01,23.7,10.6,0.0
40.75,-73.93999999999997,2021-06-02,21.6,13.2,0.0
40.75,-73.93999999999997,2021-06-03,22.4,13.5,8.9
40.75,-73.93999999999997,2021-06-04,25.2,17.9,6.8
40.75,-73.93999999999997,2021-06-05,31.9,16.8,0.0
40.75,-73.93999999999997,2021-06-06,31.6,20.2,0.0
40.75,-73.93999999999997,2021-06-07,30.6,21.1,0.2
40.75,-73.93999999999997,2021-06-08,30.3,21.9,2.8
40.75,-73.93999999999997,2021-06-09,31.0,21.9,1.0
40.75,-73.93999999999997,2021-06-10,26.8,16.7,0.0
40.75,-73.93999999999997,2021-06-11,21.1,15.2,0.9
40.75,-73.93999999999997,2021-06-12,21.5,16.1,0.5
40.75,-73.93999999999997,2021-06-13,23.8,14.8,0.1
40.75,-73.93999999999997,2021-06-14,21.3,17.4,17.2
40.75,-73.93999999999997,2021-06-15,25.9,17.7,0.9
40.75,-73.93999999999997,2021-06-16,23.6,15.5,0.0
40.75,-73.93999999999997,2021-06-17,24.5,12.4,0.0
40.75,-73.93999999999997,2021-06-18,27.1,13.7,0.0
40.75,-73.93999999999997,2021-06-19,32.5,19.7,2.4
40.75,-73.93999999999997,2021-06-20,29.4,17.8,0.1
40.75,-73.93999999999997,2021-06-21,27.6,21.7,0.5
40.75,-73.93999999999997,2021-06-22,25.5,15.8,9.2
40.75,-73.93999999999997,2021-06-23,23.7,12.7,0.0
40.75,-73.93999999999997,2021-06-24,23.1,15.1,0.0
40.75,-73.93999999999997,2021-06-25,24.8,16.5,0.0
40.75,-73.93999999999997,2021-06-26,26.0,18.9,1.0
40.75,-73.93999999999997,2021-06-27,28.5,21.8,0.5
40.75,-73.93999999999997,2021-06-28,32.5,23.0,0.0
40.75,-73.93999999999997,2021-06-29,34.2,24.3,0.2
40.75,-73.93999999999997,2021-06-30,35.9,25.5,0.1
40.75,-73.93999999999997,2021-07-01,29.4,22.0,24.4
40.75,-73.93999999999997,2021-07-02,24.3,20.6,24.6
40.75,-73.93999999999997,2021-07-03,19.7,16.2,20.4
40.75,-73.93999999999997,2021-07-04,24.8,16.3,1.6
40.75,-73.93999999999997,2021-07-05,26.2,18.0,0.5
40.75,-73.93999999999997,2021-07-06,33.2,22.1,0.9
40.75,-73.93999999999997,2021-07-07,31.4,22.4,0.9
40.75,-73.93999999999997,2021-07-08,28.1,21.6,10.1
40.75,-73.93999999999997,2021-07-09,29.9,22.4,38.3
40.75,-73.93999999999997,2021-07-10,26.0,21.1,2.0
40.75,-73.93999999999997,2021-07-11,25.0,20.4,3.0
40.75,-73.93999999999997,2021-07-12,28.6,22.4,6.7
40.75,-73.93999999999997,2021-07-13,26.2,21.1,1.7
40.75,-73.93999999999997,2021-07-14,30.1,21.7,0.5
40.75,-73.93999999999997,2021-07-15,29.8,22.1,0.0
40.75,-73.93999999999997,2021-07-16,31.5,23.7,0.1
40.75,-73.93999999999997,2021-07-17,30.9,23.9,4.6
40.75,-73.93999999999997,2021-07-18,28.7,23.3,14.5
40.75,-73.93999999999997,2021-07-19,27.7,21.0,0.5
40.75,-73.93999999999997,2021-07-20,31.2,21.3,0.0
40.75,-73.93999999999997,2021-07-21,28.4,21.6,4.9
40.75,-73.93999999999997,2021-07-22,27.1,18.2,0.0
40.75,-73.93999999999997,2021-07-23,26.4,17.4,0.0
40.75,-73.93999999999997,2021-07-24,26.9,18.6,0.0
40.75,-73.93999999999997,2021-07-25,27.3,20.6,7.9
40.75,-73.93999999999997,2021-07-26,32.1,22.1,0.0
40.75,-73.93999999999997,2021-07-27,30.8,20.1,0.0
40.75,-73.93999999999997,2021-07-28,27.6,20.5,0.8
40.75,-73.93999999999997,2021-07-29,25.6,20.6,32.4
40.75,-73.93999999999997,2021-07-30,28.5,19.3,0.0
40.75,-73.93999999999997,2021-07-31,25.8,14.5,0.0
40.75,-73.93999999999997,2021-08-01,24.8,17.6,0.3
40.75,-73.93999999999997,2021-08-02,27.6,17.7,0.0
40.75,-73.93999999999997,2021-08-03,24.8,16.5,0.0
40.75,-73.93999999999997,2021-08-04,24.9,19.4,0.7
40.75,-73.93999999999997,2021-08-05,27.3,17.8,0.4
40.75,-73.93999999999997,2021-08-06,29.7,18.4,0.0
40.75,-73.93999999999997,2021-08-07,30.2,20.3,0.0
40.75,-73.93999999999997,2021-08-08,22.9,19.4,14.1
40.75,-73.93999999999997,2021-08-09,26.6,20.7,1.0
40.75,-73.93999999999997,2021-08-10,27.4,20.6,4.5
40.75,-73.93999999999997,2021-08-11,30.7,23.2,2.0
40.75,-73.93999999999997,2021-08-12,34.5,23.2,0.0
40.75,-73.93999999999997,2021-08-13,34.6,25.1,0.0
40.75,-73.93999999999997,2021-08-14,31.5,24.5,6.7
40.75,-73.93999999999997,2021-08-15,28.1,20.5,0.0
40.75,-73.93999999999997,2021-08-16,27.3,20.0,0.0
40.75,-73.93999999999997,2021-08-17,26.9,22.4,1.3
40.75,-73.93999999999997,2021-08-18,27.6,22.0,0.7
40.75,-73.93999999999997,2021-08-19,30.9,24.0,6.1
40.75,-73.93999999999997,2021-08-20,27.2,22.3,1.4
40.75,-73.93999999999997,2021-08-21,27.6,22.1,0.7
40.75,-73.93999999999997,2021-08-22,24.1,22.7,61.3
40.75,-73.93999999999997,2021-08-23,28.7,22.3,29.7
40.75,-73.93999999999997,2021-08-24,31.3,22.1,0.0
40.75,-73.93999999999997,2021-08-25,31.5,20.5,0.0
40.75,-73.93999999999997,2021-08-26,31.9,22.9,0.3
40.75,-73.93999999999997,2021-08-27,32.9,24.0,0.7
40.75,-73.93999999999997,2021-08-28,26.4,19.8,5.1
40.75,-73.93999999999997,2021-08-29,24.8,18.9,0.8
40.75,-73.93999999999997,2021-08-30,28.3,22.1,8.5
40.75,-73.93999999999997,2021-08-31,29.2,20.9,0.0
40.75,-73.93999999999997,2021-09-01,23.2,20.8,90.6
40.75,-73.92999999999996,2021-06-01,23.8,10.7,0.0
40.75,-73.92999999999996,2021-06-02,21.7,13.3,0.0
40.75,-73.92999999999996,2021-06-03,22.5,13.6,8.9
40.75,-73.92999999999996,2021-06-04,25.3,17.9,6.8
40.75,-73.92999999999996,2021-06-05,32.0,16.8,0.0
40.75,-73.92999999999996,2021-06-06,31.7,20.3,0.0
40.75,-73.92999999999996,2021-06-07,30.6,21.1,0.2
40.75,-73.92999999999996,2021-06-08,30.4,21.9,2.8
40.75,-73.92999999999996,2021-06-09,31.0,22.0,1.0
40.75,-73.92999999999996,2021-06-10,26.8,16.7,0.0
40.75,-73.92999999999996,2021-06-11,21.2,15.3,0.9
40.75,-73.92999999999996,2021-06-12,21.6,16.2,0.5
40.75,-73.92999999999996,2021-06-13,23.9,14.8,0.1
40.75,-73.92999999999996,2021-06-14,21.4,17.5,17.2
40.75,-73.92999999999996,2021-06-15,25.9,17.8,0.9
40.75,-73.92999999999996,2021-06-16,23.7,15.5,0.0
40.75,-73.92999999999996,2021-06-17,24.5,12.5,0.0
40.75,-73.92999999999996,2021-06-18,27.1,13.8,0.0
40.75,-73.92999999999996,2021-06-19,32.5,19.8,2.4
40.75,-73.92999999999996,2021-06-20,29.5,17.8,0.1
40.75,-73.92999999999996,2021-06-21,27.7,21.8,0.5
40.75,-73.92999999999996,2021-06-22,25.6,15.8,9.2
40.75,-73.92999999999996,2021-06-23,23.8,12.7,0.0
40.75,-73.92999999999996,2021-06-24,23.2,15.2,0.0
40.75,-73.92999999999996,2021-06-25,24.9,16.6,0.0
40.75,-73.92999999999996,2021-06-26,26.1,18.9,1.0
40.75,-73.92999999999996,2021-06-27,28.6,21.9,0.5
40.75,-73.92999999999996,2021-06-28,32.6,23.0,0.0
40.75,-73.92999999999996,2021-06-29,34.2,24.4,0.2
40.75,-73.92999999999996,2021-06-30,36.0,25.5,0.1
40.75,-73.92999999999996,2021-07-01,29.4,22.0,24.4
40.75,-73.92999999999996,2021-07-02,24.4,20.6,24.6
40.75,-73.92999999999996,2021-07-03,19.7,16.3,20.4
40.75,-73.92999999999996,2021-07-04,24.9,16.3,1.6
40.75,-73.92999999999996,2021-07-05,26.2,18.0,0.5
40.75,-73.92999999999996,2021-07-06,33.3,22.1,0.9
40.75,-73.92999999999996,2021-07-07,31.4,22.5,0.9
40.75,-73.92999999999996,2021-07-08,28.2,21.6,10.1
40.75,-73.92999999999996,2021-07-09,30.0,22.5,38.3
40.75,-73.92999999999996,2021-07-10,26.0,21.1,2.0
40.75,-73.92999999999996,2021-07-11,25.0,20.5,3.0
40.75,-73.92999999999996,2021-07-12,28.7,22.4,6.7
40.75,-73.92999999999996,2021-07-13,26.2,21.1,1.7
40.75,-73.92999999999996,2021-07-14,30.2,21.7,0.5
40.75,-73.92999999999996,2021-07-15,29.9,22.1,0.0
40.75,-73.92999999999996,2021-07-16,31.5,23.8,0.1
40.75,-73.92999999999996,2021-07-17,31.0,23.9,4.6
40.75,-73.92999999999996,2021-07-18,28.7,23.3,14.5
40.75,-73.92999999999996,2021-07-19,27.8,21.1,0.5
40.75,-73.92999999999996,2021-07-20,31.2,21.4,0.0
40.75,-73.92999999999996,2021-07-21,28.4,21.6,4.9
40.75,-73.92999999999996,2021-07-22,27.1,18.2,0.0
40.75,-73.92999999999996,2021-07-23,26.4,17.4,0.0
40.75,-73.92999999999996,2021-07-24,26.9,18.6,0.0
40.75,-73.92999999999996,2021-07-25,27.4,20.7,7.9
40.75,-73.92999999999996,2021-07-26,32.2,22.1,0.0
40.75,-73.92999999999996,2021-07-27,30.9,20.1,0.0
40.75,-73.92999999999996,2021-07-28,27.6,20.6,0.8
40.75,-73.92999999999996,2021-07-29,25.7,20.7,32.4
40.75,-73.92999999999996,2021-07-30,28.5,19.3,0.0
40.75,-73.92999999999996,2021-07-31,25.9,14.6,0.0
40.75,-73.92999999999996,2021-08-01,24.9,17.6,0.3
40.75,-73.92999999999996,2021-08-02,27.6,17.7,0.0
40.75,-73.92999999999996,2021-08-03,24.8,16.6,0.0
40.75,-73.92999999999996,2021-08-04,24.9,19.4,0.7
40.75,-73.92999999999996,2021-08-05,27.4,17.8,0.4
40.75,-73.92999999999996,2021-08-06,29.7,18.4,0.0
40.75,-73.92999999999996,2021-08-07,30.2,20.3,0.0
40.75,-73.92999999999996,2021-08-08,23.0,19.5,14.1
40.75,-73.92999999999996,2021-08-09,26.6,20.7,1.0
40.75,-73.92999999999996,2021-08-10,27.4,20.6,4.5
40.75,-73.92999999999996,2021-08-11,30.7,23.3,2.0
40.75,-73.92999999999996,2021-08-12,34.5,23.2,0.0
40.75,-73.92999999999996,2021-08-13,34.7,25.1,0.0
40.75,-73.92999999999996,2021-08-14,31.5,24.6,6.7
40.75,-73.92999999999996,2021-08-15,28.2,20.5,0.0
40.75,-73.92999999999996,2021-08-16,27.3,20.0,0.0
40.75,-73.92999999999996,2021-08-17,27.0,22.4,1.3
40.75,-73.92999999999996,2021-08-18,27.6,22.0,0.7
40.75,-73.92999999999996,2021-08-19,30.9,24.1,6.1
40.75,-73.92999999999996,2021-08-20,27.2,22.3,1.4
40.75,-73.92999999999996,2021-08-21,27.6,22.2,0.7
40.75,-73.92999999999996,2021-08-22,24.2,22.7,61.3
40.75,-73.92999999999996,2021-08-23,28.8,22.3,29.7
40.75,-73.92999999999996,2021-08-24,31.4,22.1,0.0
40.75,-73.92999999999996,2021-08-25,31.5,20.6,0.0
40.75,-73.92999999999996,2021-08-26,31.9,22.9,0.3
40.75,-73.92999999999996,2021-08-27,33.0,24.0,0.7
40.75,-73.92999999999996,2021-08-28,26.4,19.9,5.1
40.75,-73.92999999999996,2021-08-29,24.9,18.9,0.8
40.75,-73.92999999999996,2021-08-30,28.3,22.2,8.5
40.75,-73.92999999999996,2021-08-31,29.3,20.9,0.0
40.75,-73.92999999999996,2021-09-01,23.2,20.8,90.6
40.75,-73.91999999999996,2021-06-01,23.7,10.6,0.0
40.75,-73.91999999999996,2021-06-02,21.6,13.2,0.0
40.75,-73.91999999999996,2021-06-03,22.4,13.5,8.9
40.75,-73.91999999999996,2021-06-04,25.2,17.9,6.8
40.75,-73.91999999999996,2021-06-05,31.9,16.8,0.0
40.75,-73.91999999999996,2021-06-06,31.6,20.2,0.0
40.75,-73.91999999999996,2021-06-07,30.6,21.1,0.2
40.75,-73.91999999999996,2021-06-08,30.3,21.9,2.8
40.75,-73.91999999999996,2021-06-09,31.0,21.9,1.0
40.75,-73.91999999999996,2021-06-10,26.8,16.7,0.0
40.75,-73.91999999999996,2021-06-11,21.1,15.2,0.9
40.75,-73.91999999999996,2021-06-12,21.5,16.1,0.5
40.75,-73.91999999999996,2021-06-13,23.8,14.8,0.1
40.75,-73.91999999999996,2021-06-14,21.3,17.4,17.2
40.75,-73.91999999999996,2021-06-15,25.9,17.7,0.9
40.75,-73.91999999999996,2021-06-16,23.6,15.5,0.0
40.75,-73.91999999999996,2021-06-17,24.5,12.4,0.0
40.75,-73.91999999999996,2021-06-18,27.1,13.7,0.0
40.75,-73.91999999999996,2021-06-19,32.5,19.7,2.4
40.75,-73.91999999999996,2021-06-20,29.4,17.8,0.1
40.75,-73.91999999999996,2021-06-21,27.6,21.7,0.5
40.75,-73.91999999999996,2021-06-22,25.5,15.8,9.2
40.75,-73.91999999999996,2021-06-23,23.7,12.7,0.0
40.75,-73.91999999999996,2021-06-24,23.1,15.1,0.0
40.75,-73.91999999999996,2021-06-25,24.8,16.5,0.0
40.75,-73.91999999999996,2021-06-26,26.0,18.9,1.0
40.75,-73.91999999999996,2021-06-27,28.5,21.8,0.5
40.75,-73.91999999999996,2021-06-28,32.5,23.0,0.0
40.75,-73.91999999999996,2021-06-29,34.2,24.3,0.2
40.75,-73.91999999999996,2021-06-30,35.9,25.5,0.1
40.75,-73.91999999999996,2021-07-01,29.4,22.0,24.4
40.75,-73.91999999999996,2021-07-02,24.3,20.6,24.6
40.75,-73.91999999999996,2021-07-03,19.7,16.2,20.4
40.75,-73.91999999999996,2021-07-04,24.8,16.3,1.6
40.75,-73.91999999999996,2021-07-05,26.2,18.0,0.5
40.75,-73.91999999999996,2021-07-06,33.2,22.1,0.9
40.75,-73.91999999999996,2021-07-07,31.4,22.4,0.9
40.75,-73.91999999999996,2021-07-08,28.1,21.6,10.1
40.75,-73.91999999999996,2021-07-09,29.9,22.4,38.3
40.75,-73.91999999999996,2021-07-10,26.0,21.1,2.0
40.75,-73.91999999999996,2021-07-11,25.0,20.4,3.0
40.75,-73.91999999999996,2021-07-12,28.6,22.4,6.7
40.75,-73.91999999999996,2021-07-13,26.2,21.1,1.7
40.75,-73.91999999999996,2021-07-14,30.1,21.7,0.5
40.75,-73.91999999999996,2021-07-15,29.8,22.1,0.0
40.75,-73.91999999999996,2021-07-16,31.5,23.7,0.1
40.75,-73.91999999999996,2021-07-17,30.9,23.9,4.6
40.75,-73.91999999999996,2021-07-18,28.7,23.3,14.5
40.75,-73.91999999999996,2021-07-19,27.7,21.0,0.5
40.75,-73.91999999999996,2021-07-20,31.2,21.3,0.0
40.75,-73.91999999999996,2021-07-21,28.4,21.6,4.9
40.75,-73.91999999999996,2021-07-22,27.1,18.2,0.0
40.75,-73.91999999999996,2021-07-23,26.4,17.4,0.0
40.75,-73.91999999999996,2021-07-24,26.9,18.6,0.0
40.75,-73.91999999999996,2021-07-25,27.3,20.6,7.9
40.75,-73.91999999999996,2021-07-26,32.1,22.1,0.0
40.75,-73.91999999999996,2021-07-27,30.8,20.1,0.0
40.75,-73.91999999999996,2021-07-28,27.6,20.5,0.8
40.75,-73.91999999999996,2021-07-29,25.6,20.6,32.4
40.75,-73.91999999999996,2021-07-30,28.5,19.3,0.0
40.75,-73.91999999999996,2021-07-31,25.8,14.5,0.0
40.75,-73.91999999999996,2021-08-01,24.8,17.6,0.3
40.75,-73.91999999999996,2021-08-02,27.6,17.7,0.0
40.75,-73.91999999999996,2021-08-03,24.8,16.5,0.0
40.75,-73.91999999999996,2021-08-04,24.9,19.4,0.7
40.75,-73.91999999999996,2021-08-05,27.3,17.8,0.4
40.75,-73.91999999999996,2021-08-06,29.7,18.4,0.0
40.75,-73.91999999999996,2021-08-07,30.2,20.3,0.0
40.75,-73.91999999999996,2021-08-08,22.9,19.4,14.1
40.75,-73.91999999999996,2021-08-09,26.6,20.7,1.0
